T,C,F1627194706.6348214,69.75,157.55
1627194717.5147398,71.375,160.475
1627194728.4040358,71.5,160.70000000000002
1627194739.2847283,71.125,160.025
1627194750.1554456,70.5,158.9
1627194761.0745037,69.75,157.55
1627194771.9948,69.062,156.3116
1627194782.87406,68.437,155.1866
1627194793.7549598,67.812,154.0616
1627194804.6345572,67.187,152.9366
1627194815.5148535,66.625,151.925
1627194826.393886,66.125,151.025
1627194837.2755277,65.562,150.0116
1627194848.1939282,65.125,149.22500000000002
1627194859.1147144,64.625,148.325
1627194870.0046654,64.062,147.3116
1627194880.914738,63.562,146.4116
1627194891.834477,63.125,145.625
1627194902.7545912,62.687,144.8366
1627194913.674548,62.25,144.05
1627194924.5553646,61.75,143.15
1627194935.435199,61.437,142.5866
1627194946.3141336,61.062,141.9116
1627194957.1948667,60.625,141.125
1627194968.0739052,60.187,140.3366
1627194978.953891,59.875,139.775
1627194989.8447962,59.562,139.2116
1627195000.7152002,59.125,138.425
1627195011.595646,58.687,137.6366
1627195022.4745154,58.437,137.1866
1627195033.3542972,58.062,136.5116
1627195044.2410424,57.625,135.72500000000002
1627195055.1251705,57.25,135.05
1627195066.0750127,56.937,134.4866
1627195077.0550935,56.687,134.0366
1627195087.9140105,56.687,134.0366
1627195098.7948241,56.0,132.8
1627195109.6762815,55.625,132.125
1627195120.5565345,55.375,131.675
1627195131.436282,55.125,131.22500000000002
1627195142.3151202,54.75,130.55
1627195153.196686,54.5,130.10000000000002
1627195164.0738096,54.25,129.65
1627195174.9546585,53.875,128.97500000000002
1627195185.8451698,53.625,128.525
1627195196.715486,53.375,128.075
1627195207.6039073,53.125,127.625
1627195218.473889,52.812,127.0616
1627195229.354262,52.5,126.5
1627195240.2345662,52.312,126.16159999999999
1627195251.1147375,52.062,125.7116
1627195261.9951756,51.812,125.2616
1627195272.9149325,51.5,124.7
1627195283.8442028,51.25,124.25
1627195294.713959,51.062,123.91159999999999
1627195305.5947714,50.937,123.6866
1627195316.4846153,50.75,123.35000000000001
1627195327.3640804,50.562,123.0116
1627195338.2339005,50.375,122.675
1627195349.1143556,50.125,122.22500000000001
1627195359.9946926,50.0,122.0
1627195370.9253612,49.75,121.55
1627195381.83472,49.437,120.9866
1627195392.7149916,49.25,120.65
1627195403.5947454,49.125,120.425
1627195414.4738119,49.0,120.2
1627195425.394485,48.75,119.75
1627195436.3145206,48.5,119.3
1627195447.1945858,48.25,118.85000000000001
1627195458.084317,48.0,118.4
1627195468.9547038,47.812,118.0616
1627195479.834509,47.625,117.72500000000001
1627195490.714435,47.312,117.16159999999999
1627195501.5944593,47.125,116.825
1627195512.4748356,46.937,116.4866
1627195523.35456,46.812,116.2616
1627195534.234668,46.687,116.03659999999999
1627195545.1145475,46.625,115.925
1627195556.0344272,46.437,115.5866
1627195566.9538279,46.312,115.3616
1627195577.8346117,46.125,115.025
1627195588.714747,45.937,114.6866
1627195599.5947902,45.75,114.35000000000001
1627195610.485464,45.562,114.0116
1627195621.354456,45.375,113.675
1627195632.2449944,45.25,113.45
1627195643.1148489,45.125,113.22500000000001
1627195653.9947495,45.0,113.0
1627195664.8738837,44.875,112.775
1627195675.7539203,44.687,112.4366
1627195686.6439059,44.562,112.2116
1627195697.5142443,44.375,111.875
1627195708.3939703,44.187,111.53659999999999
1627195719.2743337,44.125,111.425
1627195730.1538424,44.0,111.2
1627195741.0355232,43.812,110.8616
1627195751.9147458,43.687,110.6366
1627195762.7944844,43.562,110.41159999999999
1627195773.6745791,43.375,110.075
1627195784.5539832,43.25,109.85000000000001
1627195795.4439166,43.125,109.625
1627195806.3144138,42.937,109.28659999999999
1627195817.194518,42.812,109.0616
1627195828.0744796,42.687,108.8366
1627195838.9544387,42.562,108.6116
1627195849.8345191,42.437,108.3866
1627195860.714437,42.312,108.16159999999999
1627195871.5944393,42.187,107.9366
1627195882.4844398,42.0,107.60000000000001
1627195893.3544998,41.812,107.2616
1627195904.2346814,41.687,107.03659999999999
1627195915.114296,41.562,106.8116
1627195925.994512,41.375,106.47500000000001
1627195936.8746586,41.187,106.1366
1627195947.7537692,41.062,105.91159999999999
1627195958.6344776,41.0,105.8
1627195969.5147328,40.875,105.575
1627195980.39449,40.687,105.2366
1627195991.274502,40.562,105.0116
1627196002.1545823,40.437,104.78659999999999
1627196013.0337567,40.312,104.5616
1627196023.9143057,40.187,104.3366
1627196034.7937465,40.125,104.22500000000001
1627196045.6745057,40.0,104.0
1627196056.5545805,39.875,103.775
1627196067.4344363,39.75,103.55
1627196078.314417,39.625,103.325
1627196089.19451,39.5,103.10000000000001
1627196100.0741074,39.375,102.875
1627196110.9545941,39.25,102.65
1627196121.8337266,39.125,102.425
1627196132.71379,39.062,102.3116
1627196143.5944264,38.937,102.0866
1627196154.4737387,38.812,101.8616
1627196165.3544486,38.75,101.75
1627196176.2345076,38.625,101.525
1627196187.1145842,38.5,101.3
1627196197.9944417,38.437,101.1866
1627196208.8745587,38.312,100.9616
1627196219.7542496,38.187,100.7366
1627196230.6344376,38.062,100.5116
1627196241.5144491,38.0,100.4
1627196252.3945498,37.937,100.28659999999999
1627196263.2743359,37.812,100.0616
1627196274.1543052,37.687,99.8366
1627196285.0337439,37.625,99.72500000000001
1627196295.9144504,37.5,99.5
1627196306.794442,37.375,99.275
1627196317.6744485,37.312,99.16159999999999
1627196328.5643835,37.187,98.9366
1627196339.4337683,37.062,98.7116
1627196350.314449,37.0,98.60000000000001
1627196361.194435,36.937,98.4866
1627196372.0745828,36.812,98.2616
1627196382.9547238,36.75,98.15
1627196393.8343887,36.625,97.925
1627196404.7137625,36.562,97.8116
1627196415.5946276,36.437,97.5866
1627196426.4745643,36.375,97.47500000000001
1627196437.394996,36.25,97.25
1627196448.314557,36.187,97.1366
1627196459.1943512,36.125,97.025
1627196470.074553,36.062,96.91159999999999
1627196480.9545455,35.937,96.6866
1627196491.8345723,35.875,96.575
1627196502.7137644,35.812,96.4616
1627196513.5945456,35.75,96.35000000000001
1627196524.4737682,35.625,96.125
1627196535.354489,35.562,96.0116
1627196546.2344987,35.5,95.9
1627196557.1137774,35.437,95.78659999999999
1627196568.0337777,35.375,95.67500000000001
1627196578.9543598,35.312,95.5616
1627196589.8345692,35.187,95.3366
1627196600.7144907,35.125,95.225
1627196611.5944374,35.062,95.1116
1627196622.4744835,35.0,95.0
1627196633.354539,34.875,94.775
1627196644.2345645,34.812,94.66159999999999
1627196655.1144989,34.75,94.55000000000001
1627196665.9945574,34.625,94.325
1627196676.8742182,34.562,94.2116
1627196687.7537642,34.5,94.1
1627196698.6345403,34.437,93.9866
1627196709.5144477,34.375,93.875
1627196720.3945477,34.312,93.76159999999999
1627196731.2743762,34.187,93.53659999999999
1627196742.153767,34.125,93.42500000000001
1627196753.0345054,34.062,93.3116
1627196763.914495,34.0,93.2
1627196774.7937665,33.937,93.0866
1627196785.6742268,33.875,92.975
1627196796.553765,33.812,92.8616
1627196807.4345942,33.75,92.75
1627196818.3143618,33.687,92.63659999999999
1627196829.1947134,33.625,92.525
1627196840.0745623,33.625,92.525
1627196850.9537873,33.5,92.30000000000001
1627196861.8337588,33.5,92.30000000000001
1627196872.714554,33.437,92.1866
1627196883.594638,33.375,92.075
1627196894.4738028,33.312,91.9616
1627196905.3545134,33.25,91.85
1627196916.2337778,33.187,91.7366
1627196927.1145895,33.125,91.625
1627196937.9945064,33.0,91.4
1627196948.9146981,32.937,91.28659999999999
1627196959.8343525,33.0,91.4
1627196970.7237701,33.0,91.4
1627196981.5937486,32.875,91.17500000000001
1627196992.4744937,32.812,91.0616
1627197003.3545055,32.75,90.95
1627197014.234509,32.687,90.8366
1627197025.1142964,32.562,90.6116
1627197035.9945958,32.5,90.5
1627197046.8744843,32.437,90.38659999999999
1627197057.7544897,32.375,90.275
1627197068.6344502,32.25,90.05000000000001
1627197079.5144975,32.25,90.05000000000001
1627197090.3944345,32.187,89.9366
1627197101.2744753,32.125,89.825
1627197112.1545062,32.062,89.7116
1627197123.0345004,32.0,89.6
1627197133.9142127,31.937,89.48660000000001
1627197144.7937505,31.875,89.375
1627197155.6744576,31.812,89.2616
1627197166.5537653,31.75,89.15
1627197177.4342923,31.75,89.15
1627197188.3144448,31.687,89.03659999999999
1627197199.193765,31.625,88.92500000000001
1627197210.0742807,31.562,88.8116
1627197220.954436,31.5,88.7
1627197231.8344996,31.437,88.5866
1627197242.7144375,31.375,88.475
1627197253.5946016,31.312,88.36160000000001
1627197264.4737465,31.25,88.25
1627197275.3544364,31.187,88.1366
1627197286.2341626,31.187,88.1366
1627197297.1145937,31.125,88.025
1627197307.993742,31.062,87.91159999999999
1627197318.874448,31.0,87.80000000000001
1627197329.7544866,31.0,87.80000000000001
1627197340.6344497,30.937,87.6866
1627197351.5144327,30.875,87.575
1627197362.3945303,30.812,87.4616
1627197373.274297,30.75,87.35
1627197384.154515,30.75,87.35
1627197395.0342648,30.625,87.125
1627197405.9542491,30.562,87.0116
1627197416.874585,30.562,87.0116
1627197427.7544456,30.5,86.9
1627197438.6344833,30.5,86.9
1627197449.5143106,30.437,86.78659999999999
1627197460.4041674,30.375,86.67500000000001
1627197471.274429,30.312,86.5616
1627197482.154457,30.312,86.5616
1627197493.0344486,30.25,86.45
1627197503.9144368,30.187,86.3366
1627197514.7939718,30.187,86.3366
1627197525.6737578,30.125,86.225
1627197536.554432,30.062,86.11160000000001
1627197547.4343112,30.062,86.11160000000001
1627197558.3144436,30.0,86.0
1627197569.194584,29.937,85.8866
1627197580.0744379,29.875,85.775
1627197590.954656,29.875,85.775
1627197601.8345158,29.812,85.66159999999999
1627197612.7143035,29.75,85.55000000000001
1627197623.604411,29.75,85.55000000000001
1627197634.473758,29.687,85.4366
1627197645.3544538,29.625,85.325
1627197656.234497,29.625,85.325
1627197667.1144457,29.562,85.2116
1627197677.9945433,29.562,85.2116
1627197688.8737426,29.5,85.1
1627197699.7544823,29.437,84.98660000000001
1627197710.634472,29.437,84.98660000000001
1627197721.5141103,29.375,84.875
1627197732.394674,29.375,84.875
1627197743.2737415,29.312,84.7616
1627197754.1545756,29.25,84.65
1627197765.0338156,29.187,84.53659999999999
1627197775.914305,29.187,84.53659999999999
1627197786.7947128,29.125,84.42500000000001
1627197797.6744525,29.062,84.3116
1627197808.55445,29.0,84.2
1627197819.434517,29.0,84.2
1627197830.3143616,28.937,84.0866
1627197841.194272,28.937,84.0866
1627197852.083721,28.875,83.975
1627197862.954488,28.875,83.975
1627197873.8340428,28.812,83.86160000000001
1627197884.7138467,28.812,83.86160000000001
1627197895.5944555,28.75,83.75
1627197906.4737291,28.75,83.75
1627197917.3544858,28.687,83.6366
1627197928.2443182,28.687,83.6366
1627197939.1143034,28.687,83.6366
1627197949.9945624,28.625,83.525
1627197960.873747,28.625,83.525
1627197971.7544563,28.562,83.41159999999999
1627197982.6344898,28.562,83.41159999999999
1627197993.5144393,28.5,83.30000000000001
1627198004.395529,28.437,83.1866
1627198015.2744706,28.437,83.1866
1627198026.154302,28.375,83.075
1627198037.0344503,28.375,83.075
1627198047.9145076,28.312,82.9616
1627198058.7942157,28.312,82.9616
1627198069.674506,28.25,82.85
1627198080.5545092,28.187,82.73660000000001
1627198091.4344025,28.187,82.73660000000001
1627198102.3145134,28.125,82.625
1627198113.1945953,28.125,82.625
1627198124.07384,28.125,82.625
1627198134.954263,28.062,82.5116
1627198145.834459,28.062,82.5116
1627198156.7144988,28.0,82.4
1627198167.5945373,28.0,82.4
1627198178.4737885,27.937,82.28659999999999
1627198189.3545554,27.937,82.28659999999999
1627198200.2345507,27.937,82.28659999999999
1627198211.1145012,27.875,82.17500000000001
1627198221.9944978,27.875,82.17500000000001
1627198232.8737702,27.812,82.0616
1627198243.7537727,27.812,82.0616
1627198254.6337783,27.812,82.0616
1627198265.5143616,27.812,82.0616
1627198276.394647,27.75,81.95
1627198287.2745492,27.75,81.95
1627198298.1537626,27.75,81.95
1627198309.0346107,27.625,81.725
1627198319.9145696,27.625,81.725
1627198330.794555,27.562,81.61160000000001
1627198341.6746085,27.562,81.61160000000001
1627198352.5637672,27.5,81.5
1627198363.4344962,27.5,81.5
1627198374.3145194,27.437,81.3866
1627198385.1944997,27.437,81.3866
1627198396.074561,27.375,81.275
1627198406.9537704,27.375,81.275
1627198417.8337808,27.375,81.275
1627198428.724356,27.312,81.16159999999999
1627198439.5945125,27.25,81.05000000000001
1627198450.4745092,27.25,81.05000000000001
1627198461.3545475,27.25,81.05000000000001
1627198472.2337613,27.187,80.9366
1627198483.1145587,27.187,80.9366
1627198494.0045712,27.187,80.9366
1627198504.8737638,27.125,80.825
1627198515.7544951,27.125,80.825
1627198526.6337624,27.062,80.7116
1627198537.514567,27.062,80.7116
1627198548.3945117,27.0,80.6
1627198559.2846134,27.0,80.6
1627198570.1545777,26.937,80.48660000000001
1627198581.0346992,26.937,80.48660000000001
1627198591.9137828,26.937,80.48660000000001
1627198602.7946057,26.875,80.375
1627198613.6745079,26.875,80.375
1627198624.5537636,26.812,80.2616
1627198635.4345422,26.812,80.2616
1627198646.3144946,26.812,80.2616
1627198657.1937969,26.75,80.15
1627198668.074307,26.75,80.15
1627198678.9645636,26.687,80.03659999999999
1627198689.8344347,26.687,80.03659999999999
1627198700.7144914,26.687,80.03659999999999
1627198711.5944507,26.625,79.92500000000001
1627198722.4745007,26.625,79.92500000000001
1627198733.3544312,26.625,79.92500000000001
1627198744.234453,26.562,79.8116
1627198755.114426,26.562,79.8116
1627198765.993751,26.5,79.7
1627198776.8737931,26.5,79.7
1627198787.7544456,26.437,79.5866
1627198798.634541,26.437,79.5866
1627198809.514133,26.437,79.5866
1627198820.393765,26.375,79.475
1627198831.2744477,26.375,79.475
1627198842.1547723,26.375,79.475
1627198853.0343041,26.312,79.36160000000001
1627198863.914504,26.312,79.36160000000001
1627198874.7937455,26.25,79.25
1627198885.674489,26.25,79.25
1627198896.554511,26.25,79.25
1627198907.434456,26.187,79.1366
1627198918.3144581,26.187,79.1366
1627198929.1944869,26.187,79.1366
1627198940.0744584,26.125,79.025
1627198950.9544315,26.125,79.025
1627198961.8342319,26.062,78.91159999999999
1627198972.724368,26.062,78.91159999999999
1627198983.5944638,26.062,78.91159999999999
1627198994.4737525,26.062,78.91159999999999
1627199005.3544424,26.062,78.91159999999999
1627199016.2344446,26.0,78.80000000000001
1627199027.1145587,26.0,78.80000000000001
1627199037.9944348,26.0,78.80000000000001
1627199048.8744938,26.0,78.80000000000001
1627199059.7544844,25.937,78.6866
1627199070.634489,25.937,78.6866
1627199081.5145743,25.937,78.6866
1627199092.394462,25.875,78.575
1627199103.2737741,25.875,78.575
1627199114.1545043,25.875,78.575
1627199125.0337267,25.875,78.575
1627199135.9137785,25.812,78.4616
1627199146.8041713,25.812,78.4616
1627199157.6745226,25.812,78.4616
1627199168.5544941,25.75,78.35
1627199179.434451,25.75,78.35
1627199190.314559,25.75,78.35
1627199201.1945186,25.687,78.23660000000001
1627199212.074448,25.687,78.23660000000001
1627199222.954493,25.687,78.23660000000001
1627199233.8345318,25.687,78.23660000000001
1627199244.7139852,25.625,78.125
1627199255.5937216,25.625,78.125
1627199266.473743,25.625,78.125
1627199277.3544378,25.562,78.0116
1627199288.234498,25.562,78.0116
1627199299.1144965,25.562,78.0116
1627199309.994456,25.562,78.0116
1627199320.874496,25.5,77.9
1627199331.7544389,25.5,77.9
1627199342.6344426,25.5,77.9
1627199353.514098,25.5,77.9
1627199364.393732,25.5,77.9
1627199375.2744517,25.437,77.78659999999999
1627199386.1545246,25.437,77.78659999999999
1627199397.0345082,25.437,77.78659999999999
1627199407.9139092,25.437,77.78659999999999
1627199418.7944264,25.375,77.67500000000001
1627199429.6744547,25.375,77.67500000000001
1627199440.5544896,25.375,77.67500000000001
1627199451.4344294,25.375,77.67500000000001
1627199462.3145335,25.312,77.5616
1627199473.2344792,25.312,77.5616
1627199484.1544967,25.312,77.5616
1627199495.0338235,25.25,77.45
1627199505.9144857,25.25,77.45
1627199516.794462,25.25,77.45
1627199527.6745229,25.25,77.45
1627199538.554451,25.187,77.3366
1627199549.434493,25.187,77.3366
1627199560.314518,25.187,77.3366
1627199571.19444,25.125,77.225
1627199582.0744812,25.125,77.225
1627199592.9544492,25.125,77.225
1627199603.8344347,25.125,77.225
1627199614.7137444,25.062,77.11160000000001
1627199625.5939255,25.062,77.11160000000001
1627199636.4744816,25.062,77.11160000000001
1627199647.3543117,25.062,77.11160000000001
1627199658.2344491,25.0,77.0
1627199669.1144516,25.0,77.0
1627199679.9944289,25.0,77.0
1627199690.8745666,25.0,77.0
1627199701.7544534,24.937,76.8866
1627199712.674313,24.937,76.8866
1627199723.5944905,24.937,76.8866
1627199734.4739447,24.937,76.8866
1627199745.3548062,24.875,76.775
1627199756.2344408,24.875,76.775
1627199767.1144476,24.875,76.775
1627199777.9944503,24.875,76.775
1627199788.8745518,24.875,76.775
1627199799.7543263,24.812,76.66159999999999
1627199810.6345072,24.812,76.66159999999999
1627199821.5145037,24.812,76.66159999999999
1627199832.3944843,24.812,76.66159999999999
1627199843.2744367,24.75,76.55000000000001
1627199854.1537268,24.75,76.55000000000001
1627199865.0344875,24.75,76.55000000000001
1627199875.9144475,24.75,76.55000000000001
1627199886.7944434,24.687,76.4366
1627199897.6745265,24.687,76.4366
1627199908.5537436,24.687,76.4366
1627199919.4344277,24.625,76.325
1627199930.3144293,24.625,76.325
1627199941.2045946,24.625,76.325
1627199952.0745742,24.625,76.325
1627199962.9544423,24.625,76.325
1627199973.8344839,24.562,76.2116
1627199984.7137437,24.562,76.2116
1627199995.6342986,24.562,76.2116
1627200006.553925,24.562,76.2116
1627200017.4338658,24.5,76.1
1627200028.3143058,24.5,76.1
1627200039.1944878,24.5,76.1
1627200050.0737453,24.5,76.1
1627200060.954388,24.5,76.1
1627200071.8337307,24.437,75.98660000000001
1627200082.7543006,24.437,75.98660000000001
1627200093.6750267,24.437,75.98660000000001
1627200104.5537472,24.437,75.98660000000001
1627200115.434596,24.437,75.98660000000001
1627200126.314442,24.437,75.98660000000001
1627200137.194498,24.375,75.875
1627200148.0744402,24.375,75.875
1627200158.9544206,24.375,75.875
1627200169.8344603,24.375,75.875
1627200180.7144377,24.312,75.7616
1627200191.5945158,24.312,75.7616
1627200202.4744632,24.312,75.7616
1627200213.3544827,24.312,75.7616
1627200224.2415798,24.312,75.7616
1627200235.1144288,24.312,75.7616
1627200245.9946737,24.312,75.7616
1627200256.8743033,24.25,75.65
1627200267.7544608,24.25,75.65
1627200278.6346111,24.25,75.65
1627200289.5144339,24.25,75.65
1627200300.3944964,24.25,75.65
1627200311.2745018,24.25,75.65
1627200322.15449,24.25,75.65
1627200333.0344498,24.187,75.53659999999999
1627200343.9144514,24.187,75.53659999999999
1627200354.7937293,24.187,75.53659999999999
1627200365.6744502,24.187,75.53659999999999
1627200376.554507,24.187,75.53659999999999
1627200387.4348722,24.187,75.53659999999999
1627200398.3146472,24.187,75.53659999999999
1627200409.1945217,24.125,75.42500000000001
1627200420.0745375,24.125,75.42500000000001
1627200430.954444,24.125,75.42500000000001
1627200441.8343163,24.125,75.42500000000001
1627200452.7144516,24.125,75.42500000000001
1627200463.594486,24.125,75.42500000000001
1627200474.4737484,24.062,75.3116
1627200485.3544395,24.062,75.3116
1627200496.2344353,24.062,75.3116
1627200507.1137626,24.062,75.3116
1627200517.9944422,24.062,75.3116
1627200528.874498,24.062,75.3116
1627200539.7945375,24.0,75.2
1627200550.7139194,24.0,75.2
1627200561.594511,24.0,75.2
1627200572.4743025,24.0,75.2
1627200583.3543036,24.0,75.2
1627200594.2345629,24.0,75.2
1627200605.1544425,24.0,75.2
1627200616.073745,23.937,75.0866
1627200626.9544406,23.937,75.0866
1627200637.8345022,23.937,75.0866
1627200648.7145026,23.937,75.0866
1627200659.5940368,23.937,75.0866
1627200670.4744525,23.875,74.975
1627200681.354495,23.875,74.975
1627200692.234347,23.875,74.975
1627200703.1144822,23.875,74.975
1627200713.9945393,23.875,74.975
1627200724.8737516,23.875,74.975
1627200735.7543507,23.875,74.975
1627200746.6345336,23.812,74.86160000000001
1627200757.514516,23.812,74.86160000000001
1627200768.394547,23.812,74.86160000000001
1627200779.2841897,23.812,74.86160000000001
1627200790.1644542,23.812,74.86160000000001
1627200801.0345113,23.75,74.75
1627200811.9145448,23.75,74.75
1627200822.7945552,23.75,74.75
1627200833.6745126,23.75,74.75
1627200844.5537477,23.75,74.75
1627200855.4344711,23.75,74.75
1627200866.314443,23.75,74.75
1627200877.1939988,23.687,74.6366
1627200888.0842886,23.687,74.6366
1627200898.9544468,23.687,74.6366
1627200909.835038,23.687,74.6366
1627200920.714396,23.687,74.6366
1627200931.5945575,23.687,74.6366
1627200942.473871,23.687,74.6366
1627200953.3541896,23.625,74.525
1627200964.2345803,23.625,74.525
1627200975.1143024,23.625,74.525
1627200985.9944606,23.625,74.525
1627200996.8737535,23.625,74.525
1627201007.754435,23.625,74.525
1627201018.6343799,23.562,74.41159999999999
1627201029.514502,23.562,74.41159999999999
1627201040.394249,23.562,74.41159999999999
1627201051.2748866,23.562,74.41159999999999
1627201062.1545053,23.562,74.41159999999999
1627201073.0345662,23.562,74.41159999999999
1627201083.954293,23.562,74.41159999999999
1627201094.8737485,23.5,74.30000000000001
1627201105.7537377,23.5,74.30000000000001
1627201116.6343086,23.5,74.30000000000001
1627201127.5141957,23.5,74.30000000000001
1627201138.394553,23.5,74.30000000000001
1627201149.2745695,23.5,74.30000000000001
1627201160.1545048,23.437,74.1866
1627201171.034498,23.437,74.1866
1627201181.9144886,23.5,74.30000000000001
1627201192.7945135,23.437,74.1866
1627201203.6742146,23.437,74.1866
1627201214.5537524,23.437,74.1866
1627201225.4345267,23.437,74.1866
1627201236.3144386,23.437,74.1866
1627201247.1945057,23.437,74.1866
1627201258.074598,23.375,74.075
1627201268.9545205,23.437,74.1866
1627201279.8343103,23.437,74.1866
1627201290.7144315,23.375,74.075
1627201301.6037643,23.375,74.075
1627201312.474578,23.375,74.075
1627201323.3539116,23.375,74.075
1627201334.2345047,23.375,74.075
1627201345.1142964,23.312,73.9616
1627201355.9945977,23.312,73.9616
1627201366.8739705,23.312,73.9616
1627201377.7542877,23.375,74.075
1627201388.63444,23.312,73.9616
1627201399.5144446,23.312,73.9616
1627201410.3946111,23.312,73.9616
1627201421.2742403,23.312,73.9616
1627201432.1544514,23.312,73.9616
1627201443.034493,23.312,73.9616
1627201453.9143002,23.25,73.85
1627201464.7937455,23.312,73.9616
1627201475.674256,23.25,73.85
1627201486.553743,23.25,73.85
1627201497.4344423,23.25,73.85
1627201508.3144479,23.25,73.85
1627201519.1944752,23.25,73.85
1627201530.0745819,23.25,73.85
1627201540.9537241,23.25,73.85
1627201551.8345008,23.25,73.85
1627201562.7145965,23.25,73.85
1627201573.59449,23.187,73.73660000000001
1627201584.4738617,23.187,73.73660000000001
1627201595.3545377,23.25,73.85
1627201606.2339709,23.187,73.73660000000001
1627201617.1144378,23.187,73.73660000000001
1627201627.9944398,23.187,73.73660000000001
1627201638.8744948,23.187,73.73660000000001
1627201649.7540214,23.187,73.73660000000001
1627201660.6344461,23.187,73.73660000000001
1627201671.5344455,23.187,73.73660000000001
1627201682.3944824,23.187,73.73660000000001
1627201693.2746341,23.187,73.73660000000001
1627201704.1544337,23.187,73.73660000000001
1627201715.0343332,23.125,73.625
1627201725.9144435,23.125,73.625
1627201736.7944393,23.125,73.625
1627201747.6755571,23.125,73.625
1627201758.5544233,23.125,73.625
1627201769.4843023,23.125,73.625
1627201780.3950408,23.125,73.625
1627201791.2745075,23.125,73.625
1627201802.1545813,23.125,73.625
1627201813.034442,23.062,73.5116
1627201823.9144993,23.125,73.625
1627201834.793767,23.062,73.5116
1627201845.674384,23.062,73.5116
1627201856.5543792,23.062,73.5116
1627201867.4344745,23.062,73.5116
1627201878.3144467,23.062,73.5116
1627201889.1944497,23.062,73.5116
1627201900.074525,23.062,73.5116
1627201910.9545636,23.062,73.5116
1627201921.8344932,23.0,73.4
1627201932.7143583,23.0,73.4
1627201943.594437,23.0,73.4
1627201954.4737659,23.0,73.4
1627201965.35459,23.0,73.4
1627201976.2344499,23.0,73.4
1627201987.1144435,23.0,73.4
1627201997.9944484,23.0,73.4
1627202008.8745642,23.0,73.4
1627202019.754023,23.0,73.4
1627202030.634502,22.937,73.28659999999999
1627202041.5144515,22.937,73.28659999999999
1627202052.3947825,22.937,73.28659999999999
1627202063.2744443,22.937,73.28659999999999
1627202074.1544254,22.937,73.28659999999999
1627202085.033766,22.937,73.28659999999999
1627202095.9142938,22.937,73.28659999999999
1627202106.7944493,22.937,73.28659999999999
1627202117.674501,22.937,73.28659999999999
1627202128.5545702,22.875,73.17500000000001
1627202139.4344234,22.875,73.17500000000001
1627202150.3144412,22.875,73.17500000000001
1627202161.1943178,22.875,73.17500000000001
1627202172.0744884,22.875,73.17500000000001
1627202182.954311,22.875,73.17500000000001
1627202193.834429,22.875,73.17500000000001
1627202204.7137547,22.875,73.17500000000001
1627202215.594441,22.875,73.17500000000001
1627202226.4744382,22.812,73.0616
1627202237.3539698,22.812,73.0616
1627202248.2344468,22.812,73.0616
1627202259.114296,22.812,73.0616
1627202269.9944582,22.812,73.0616
1627202280.8744311,22.812,73.0616
1627202291.7546053,22.812,73.0616
1627202302.6344507,22.812,73.0616
1627202313.5144439,22.812,73.0616
1627202324.3937657,22.812,73.0616
1627202335.2743626,22.812,73.0616
1627202346.1540544,22.75,72.95
1627202357.0345662,22.75,72.95
1627202367.914666,22.75,72.95
1627202378.7944393,22.75,72.95
1627202389.6745467,22.75,72.95
1627202400.553755,22.75,72.95
1627202411.434499,22.75,72.95
1627202422.31451,22.75,72.95
1627202433.1944356,22.75,72.95
1627202444.0744338,22.75,72.95
1627202454.9537473,22.75,72.95
1627202465.8337486,22.75,72.95
1627202476.7147334,22.75,72.95
1627202487.5945323,22.75,72.95
1627202498.474448,22.75,72.95
1627202509.363911,22.687,72.8366
1627202520.234509,22.687,72.8366
1627202531.114433,22.687,72.8366
1627202541.9945164,22.687,72.8366
